Date,Site_ID,Species,Site,Ind_No,Sex,Juv_Adult,Age,Basal_cm,Height_in,Growth_Rate,Canopy_in_1,Canopy_in_2,Canopy_area_in2,Fruit_no,Total_Est,Total_Fruit_No,Huber_Value,HV_m2_cm2,Total_Lvs,WD,Ks,Huber_Value_Units,KL_Units,TotalAssim,BW_fresh_avg,BW_dry_avg,Stem_Diam_Avg_mm,Photo,Trmmol,Cond,WUE_Intrinsic,photo_area,Thick_cm,Area_cm2,LMA_g.cm2,LWR,Hole_mass,LD_g.cm3,KS_In_Ex,Counts_Avg_Top,SP_Length_Avg_Top,Counts_Avg_Bottom,SP_Length_Avg_Bottom,Density_mm2_Top,Length_mm_Top,SPI_Top,Density_mm2_Bottom,Length_mm_Bottom,SPI_Bottom,Stom_Notes
Aug_15_2016,Cederberg,PRNI,Cederberg,7,mon,Adult,26,22,137,5.269230769,129,134,13576.39265,124,Total,124,5204.78,0.520478,.,0.554711539,.,0.000192131,.,50682.99415,.,.,.,9.73778564,2.068963106,0.171383605,56.81865334,6,0.0662,36.75433,0.032975707,2.327887287,.,0.498122462,missing,8.666666667,1.233333333,7.333333333,1.4,88.27794177,0.030833333,0.083925349,74.69671995,0.035,0.091503482,scope at 40x in Jones lab
Aug_15_2016,Cederberg,PRNI,Cederberg,8,mon,Adult,33,27.2,205,6.212121212,146,139,15938.87033,60,Total,60,8650.85,0.865085,.,0.51717653,0.214984604,0.000115596,2.48513E-05,92549.63195,.,2.219,4.14,10.69833128,1.83306856,0.182940095,58.47997007,6,0.065566667,42.58747,0.032051681,2.610715179,.,0.488841091,Include,8,1.2,7,1.2,81.48733086,0.03,0.073338598,71.30141451,0.03,0.064171273,scope at 40x in Jones lab
Aug_15_2016,Cederberg,PRNI,Cederberg,9,mon,Adult,31,27.2,209,6.741935484,150,126,14844.02529,104,Total,104,11415.22,1.141522,.,0.525224322,0.095511967,8.76023E-05,8.36707E-06,118878.6608,.,1.977,6.615,10.41404839,1.728387295,0.171420485,60.75148131,6,0.070633333,47.75662,0.035010853,3.154697084,.,0.495670408,Include,7.5,1.3,7.5,1.7,76.39437268,0.0325,0.080691556,76.39437268,0.0425,0.137987336,scope at 40x in Jones lab
Aug_15_2016,Cederberg,PRNI,Cederberg,10,mon,Adult,29,21.2,155,5.344827586,141,137,15171.53632,81,Total,81,7849.58,0.784958,.,0.47460995,0.085379552,0.000127395,1.0877E-05,98123.72886,.,2.244,5.35,12.50050158,2.036344086,0.215890513,57.90204213,6,0.0725,41.75593,0.033839505,2.345024789,.,0.466751793,Include,7.5,1.45,7.333333333,1.5,76.39437268,0.03625,0.10038698,74.69671995,0.0375,0.105042262,scope at 40x in Jones lab
Aug_15_2016,Cederberg,PRNI,Cederberg,11,mon,Adult,39,32.2,235,6.025641026,225,176,31101.76727,100,Total,100,.,.,.,.,.,.,.,.,.,.,.,10.85864487,1.647045242,0.175907412,61.72931968,6,0.0699,51.25031,0.033580285,2.802952255,.,0.480404649,missing,9.333333333,1.466666667,8.666666667,1.4,95.06855267,0.036666667,0.127814388,88.27794177,0.035,0.108140479,scope at 40x in Jones lab
Aug_15_2016,Cederberg,PRNI,Cederberg,12,mon,Adult,31,21.9,149,4.806451613,159,177,22103.46051,61,Total,61,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_15_2016,Cederberg,PRNI,Cederberg,13,mon,Adult,25,17.3,158,6.32,107,114,9580.286797,55,Total,55,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_15_2016,Cederberg,PRNI,Cederberg,14,mon,Adult,27,24.4,167,6.185185185,168,163,21507.34331,154,Total,154,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_15_2016,Cederberg,PRNI,Cederberg,15,mon,Adult,18,14.4,121,6.722222222,85,78,5207.189823,9,Total,9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_15_2016,Cederberg,PRNI,Cederberg,16,mon,Adult,31,29.3,170,5.483870968,168,138,18208.67102,141,Total,141,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_15_2016,Cederberg,PRNI,Cederberg,17,mon,Adult,22,8.4,156,7.090909091,71,66,3680.375794,12,Total,12,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_15_2016,Cederberg,PRNI,Cederberg,18,mon,Adult,18,13.9,80,4.444444444,62,70,3408.628029,21,Total,21,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_15_2016,Cederberg,PRNI,Cederberg,19,mon,Adult,21,9.3,107,5.095238095,81,63,4007.886828,6,Total,6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_15_2016,Cederberg,PRNI,Cederberg,20,mon,Adult,23,15.3,128,5.565217391,110,97,8380.198403,53,Total,53,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_16_2016,Cederberg,PRLA,Cederberg,1,mon,Adult,19,16.3,116,6.105263158,96,94,7087.433026,51,Total,51,.,.,.,.,.,.,.,.,.,.,.,15.96165509,1.372533647,0.155198898,102.846446,6,0.054466667,16.30783,0.035381777,3.512674197,.,0.649604225,missing,19.66666667,0.8,18.66666667,0.866666667,61.82809313,0.04,0.098924949,58.68429178,0.043333333,0.110196059,scope at 20x in Holsinger lab
Aug_16_2016,Cederberg,PRLA,Cederberg,2,mon,Adult,20,22.3,122,6.1,93,109,7961.581182,77,Total,77,10920.04,1.092004,40,0.468209608,0.623891711,9.16694E-05,5.71918E-05,162461.9286,2.017,2.011,4.835,14.89279193,0.857761226,0.130102825,114.469397,6,0.066333333,18.3682,0.042573578,4.396100503,.,0.641812737,Include,17.66666667,0.933333333,17.33333333,0.833333333,55.54049044,0.046666667,0.120954846,54.49255664,0.041666667,0.094605133,scope at 20x in Holsinger lab
Aug_16_2016,Cederberg,PRLA,Cederberg,3,mon,Adult,14,9.1,79,5.642857143,59,59,2733.971007,7,Total,7,9556.82,0.955682,39,0.571157918,0.297482246,0.000104757,3.11633E-05,85839.56422,1.9235,1.951,4.375,8.992290589,1.355679675,0.1160794,77.46672182,6,0.070033333,14.18914,0.038762039,3.955645516,.,0.553479855,Include,17.33333333,0.966666667,18.66666667,0.8,54.49255664,0.048333333,0.127300667,58.68429178,0.04,0.093894867,scope at 20x in Holsinger lab
Aug_16_2016,Cederberg,PRLA,Cederberg,4,mon,Adult,18,9.4,107,5.944444444,67,78,4104.490802,7,Total,7,10839.83,1.083983,27,0.498892511,0.620320448,9.22524E-05,5.72261E-05,166316.3389,1.842,1.729,4.08,15.343082,1.653774738,0.168255046,91.18943155,6,0.071933333,19.24954,0.044988088,4.826500547,.,0.625413645,Include,19.66666667,0.733333333,19.66666667,0.733333333,61.82809313,0.036666667,0.083124436,61.82809313,0.036666667,0.083124436,scope at 20x in Holsinger lab
Aug_16_2016,Cederberg,PRLA,Cederberg,5,mon,Adult,21,15.5,144,6.857142857,78,111,6799.977299,34,Total,34,.,.,.,.,.,.,.,.,.,.,.,15.22042875,2.261112709,0.234441516,64.92207101,6,0.0635,19.54824,0.036320405,4.357646301,.,0.571974882,missing,21.33333333,0.833333333,23.33333333,0.766666667,67.06776202,0.041666667,0.116437087,73.35536471,0.038333333,0.107791633,scope at 20x in Holsinger lab
Aug_16_2016,Cederberg,PRLA,Cederberg,6,mon,Adult,18,12.4,128,7.111111111,69,76,4118.627969,20,Total,20,16290.76,1.629076,76,0.444717509,1.064014523,6.14364E-05,6.53692E-05,230664.645,2.197,1.983,5.915,14.17120433,2.342043312,0.208533096,67.95661985,6,0.064,24.87148,0.03867884,4.272762359,.,0.604356875,Include,19,0.8,21,0.9,59.73222556,0.04,0.095571561,66.01982825,0.045,0.133690152,scope at 20x in Holsinger lab
Aug_16_2016,Cederberg,PRLA,Cederberg,7,mon,Adult,19,15.8,112,5.894736842,81,77,4898.528345,20,Total,20,11165.37,1.116537,46,0.470009061,0.469170267,8.96457E-05,4.20591E-05,111206.9642,1.9195,1.637,5.395,9.969221767,1.473426445,0.148635468,67.07162093,6,0.0753,24.14998,0.041863389,5.117326165,.,0.555954701,Include,20.33333333,0.766666667,19,0.8,63.92396067,0.038333333,0.093932709,59.73222556,0.04,0.095571561,scope at 20x in Holsinger lab
Aug_16_2016,Cederberg,PRLA,Cederberg,8,mon,Adult,20,19.7,129,6.45,84,90,5937.610115,39,Total,39,.,.,.,.,.,.,.,.,.,.,.,9.764015814,2.230099768,0.232877872,41.92762382,6,0.069933333,17.98662,0.035192827,4.1082351,.,0.503233944,missing,21,0.8,19.33333333,0.8,66.01982825,0.04,0.105631725,60.78015933,0.04,0.097248255,scope at 20x in Holsinger lab
Aug_16_2016,Cederberg,PRLA,Cederberg,9,mon,Adult,20,20.7,148,7.4,109,126,10786.65838,42,Total,42,.,.,.,.,.,.,.,.,.,.,.,10.13249688,1.880974587,0.180528415,56.12688108,6,0.0719,21.24467,0.03883327,4.959448868,.,0.540101113,missing,23,0.8,21,0.866666667,72.30743094,0.04,0.115691889,66.01982825,0.043333333,0.123970566,scope at 20x in Holsinger lab
Aug_16_2016,Cederberg,PRLA,Cederberg,10,mon,Adult,18,15.9,143,7.944444444,98,76,5849.645521,35,Total,35,10232.53,1.023253,31,0.454013556,0.499136287,9.77276E-05,4.87794E-05,110226.0715,2.009,2.06,4.56,10.77212685,1.341316903,0.12078919,89.18121605,6,0.082233333,20.04891,0.041099491,4.381173023,.,0.499791137,Include,20.66666667,0.9,20,0.9,64.97189447,0.045,0.131568086,62.8760269,0.045,0.127323954,scope at 20x in Holsinger lab
Aug_16_2016,Cederberg,PRLA,Cederberg,11,mon,Adult,19,14.3,130,6.842105263,89,94,6570.641035,36,Total,36,9473.6,0.94736,58,0.527899488,0.303094023,0.000105557,3.19936E-05,101563.1453,2.092,1.8955,6.13,10.72065469,1.195591045,0.108117571,99.15737646,6,0.0779,16.61778,0.042183733,5.363851237,.,0.541511335,Include,19.66666667,0.8,18,0.933333333,61.82809313,0.04,0.098924949,56.58842421,0.046666667,0.123237013,scope at 20x in Holsinger lab
Aug_16_2016,Cederberg,PRLA,Cederberg,12,mon,Adult,19,18.3,131,6.894736842,107,113,9496.249194,71,Total,71,.,.,.,.,.,.,.,.,.,.,.,10.64343613,1.666420877,0.156528719,67.99669861,6,0.0717,19.85104,0.042516664,3.025205296,.,0.592979972,missing,17,0.8,17,0.833333333,53.44462287,0.04,0.085511397,53.44462287,0.041666667,0.092785804,scope at 20x in Holsinger lab
Aug_16_2016,Cederberg,PRLA,Cederberg,13,mon,Adult,17,13.5,119,7,74,67,3894.004094,37,Total,37,7309.17,0.730917,27,0.401969267,0.449426364,0.000136815,6.1488E-05,89206.36675,1.9775,1.5695,3.49,12.20472547,1.716744857,0.178898598,68.22147075,6,0.064266667,26.88964,0.035180835,3.330110194,.,0.547419629,Include,19,0.833333333,19,0.833333333,59.73222556,0.041666667,0.10370178,59.73222556,0.041666667,0.10370178,scope at 20x in Holsinger lab
Aug_16_2016,Cederberg,PRLA,Cederberg,14,mon,Adult,18,8.75,112,6.222222222,83,115,7496.62547,41,Total,41,10643.95,1.064395,46,0.420905574,0.241713628,9.40483E-05,2.27327E-05,109722.2098,2.181,1.5225,4.785,10.3191826,1.918694254,0.189348517,54.49835448,6,0.066033333,23.79227,0.034464975,4.654049732,.,0.521932991,Include,23,0.766666667,21.66666667,0.833333333,72.30743094,0.038333333,0.106251753,68.11569582,0.041666667,0.118256416,scope at 20x in Holsinger lab
Aug_16_2016,Cederberg,PRLA,Cederberg,15,mon,Adult,15,16.3,88,5.866666667,52,67,2736.327201,23,Total,23,.,.,.,.,.,.,.,.,.,.,.,13.94833928,1.746107009,0.162404758,85.88627237,6,0.070833333,15.21961,0.036663226,3.637477887,.,0.517598487,missing,19.66666667,0.833333333,18.33333333,0.8,61.82809313,0.041666667,0.107340439,57.63635798,0.04,0.092218173,scope at 20x in Holsinger lab
Aug_16_2016,Cederberg,PRLA,Cederberg,16,mon,Adult,18,6.7,127,7.055555556,39,51,1562.156947,13,Total,13,10193.81,1.019381,39,0.531687656,0.220815397,9.82106E-05,2.16864E-05,113170.8566,1.7285,1.39,4.385,11.11458252,1.669733979,0.159794666,69.55540381,6,0.074166667,15.88338,0.040734403,4.444512893,.,0.549227903,Include,20.66666667,0.766666667,21,0.7,64.97189447,0.038333333,0.095472589,66.01982825,0.035,0.08087429,scope at 20x in Holsinger lab
Aug_16_2016,Cederberg,PRLA,Cederberg,17,mon,Adult,18,16.1,128,7.111111111,91,96,6861.238355,53,Total,53,10580.93,1.058093,40,0.485430651,0.337932229,9.45929E-05,3.1966E-05,185817.7203,2.173,1.662,5.675,17.5770341,2.177824105,0.238341786,73.74717793,6,0.065833333,29.06954,0.038149898,4.058978459,.,0.579492124,Include,24.33333333,0.7,23,0.666666667,76.49916605,0.035,0.093711478,72.30743094,0.033333333,0.08034159,scope at 20x in Holsinger lab
Aug_16_2016,Cederberg,PRLA,Cederberg,18,mon,Adult,22,16.9,151,6.863636364,108,141,11960.04323,60,Total,60,.,.,.,.,.,.,.,.,.,.,.,11.23079004,1.347127269,0.129582952,86.66873124,6,0.076133333,21.53649,0.043739718,4.895384988,.,0.574514687,missing,19,0.833333333,19.66666667,0.8,59.73222556,0.041666667,0.10370178,61.82809313,0.04,0.098924949,scope at 20x in Holsinger lab
Aug_16_2016,Cederberg,PRLA,Cederberg,19,mon,Adult,16,9.5,110,6.875,85,78,5207.189823,22,Total,22,7376.61,0.737661,32,0.556643753,0.209857077,0.000135708,2.84793E-05,99478.96103,1.829,1.382,4.685,13.50011248,1.685609433,0.166968407,80.85429287,6,0.0786,16.80616,0.044090976,4.06001329,.,0.560953893,Include,17.66666667,0.766666667,18.33333333,0.833333333,55.54049044,0.038333333,0.081613665,57.63635798,0.041666667,0.100063121,scope at 20x in Holsinger lab
Aug_16_2016,Cederberg,PRLA,Cederberg,20,mon,Adult,20,14.9,126,6.3,118,80,7414.158662,27,Total,27,7181.31,0.718131,24,0.499612044,0.465262627,0.00013925,6.4788E-05,93358.93148,2.0245,1.8615,4.72,13.00027368,1.79876575,0.177033186,73.43410563,6,0.070033333,18.22559,0.039669498,4.909240171,.,0.566437385,Include,19.66666667,0.766666667,19.33333333,0.833333333,61.82809313,0.038333333,0.090852948,60.78015933,0.041666667,0.10552111,scope at 20x in Holsinger lab
Aug_20_2016,Cederberg,PRRE,Cederberg,1,mon,Adult,7,.,39,5.571428571,46,39,1409.004305,68,Total,68,12347.49,1.234749,94,0.573148015,0.092972339,8.09881E-05,7.52965E-06,166859.845,1.1325,0.9615,4.68,13.5136612,2.917603788,1.203549181,11.22817531,4.67,0.047566667,7.374875,0.032475127,9.996336634,.,0.682728664,Exclude,12,0.966666667,12.33333333,1.083333333,37.72561614,0.048333333,0.088131231,38.77354991,0.054166667,0.113762672,scope at 20x in Holsinger lab
Aug_20_2016,Cederberg,PRRE,Cederberg,2,mon,Adult,8,.,51,6.375,62,46,2239.955562,15,Total,15,12857.74,1.285774,79,0.532461582,1.038114657,7.77742E-05,8.07385E-05,273283.0525,1.1405,0.9645,4.53,21.25436948,3.510218558,0.301978728,70.38366451,3.47,0.04305,8.352285,0.029153699,16.33296001,.,0.677205552,Include,13.16666667,1.15,14.33333333,1.133333333,41.39338439,0.0575,0.136856877,45.0611526,0.056666667,0.144696368,scope at 20x in Holsinger lab
Aug_20_2016,Cederberg,PRRE,Cederberg,3,mon,Adult,7,.,53,7.571428571,34,33,881.2167393,17,Total,17,10763.02,1.076302,67,0.579277941,0.23303536,9.30389E-05,2.16813E-05,170701.9345,0.977,1.088,3.625,15.88191553,2.505551305,0.239458589,66.32426758,4.28,0.053883333,5.208015,0.033506048,8.409313027,.,0.621825825,Include,12.16666667,1.083333333,12.33333333,1.116666667,38.24958304,0.054166667,0.112225339,38.77354991,0.055833333,0.120871157,scope at 20x in Holsinger lab
Aug_20_2016,Cederberg,PRRE,Cederberg,4,mon,Adult,9,.,54,6,59,33,1529.170224,55,Total,55,10660.78,1.066078,82,0.597029183,0.345439562,9.38018E-05,3.24028E-05,189248.7484,0.8405,0.722,3.66,17.75186504,2.377700143,0.236954867,74.91665086,3.32,0.053316667,4.586685,0.030959179,13.47021071,.,0.580666061,Include,13.83333333,1.033333333,13.66666667,1.033333333,43.48925193,0.051666667,0.116092142,42.96528506,0.051666667,0.114693441,scope at 20x in Holsinger lab
Aug_20_2016,Cederberg,PRRE,Cederberg,5,mon,Adult,8,.,52,6.5,50,47,1845.685684,45,Total,45,7838.85,0.783885,52,0.568075909,0.337315868,0.000127757,4.30945E-05,126433.5837,1.1325,0.8765,3.405,16.15277944,8.99482395,1.017133682,15.88068484,4,0.052266667,6.240045,0.032531817,12.97884351,.,0.622419964,Exclude,14.66666667,1.05,14.16666667,1.05,46.1090864,0.0525,0.127088169,44.53718573,0.0525,0.122755618,scope at 20x in Holsinger lab
Aug_20_2016,Cederberg,PRRE,Cederberg,6,mon,Adult,7,.,53,7.571428571,46,50,1806.415776,55,Total,55,9896.66,0.989666,62,0.555385164,0.509590304,0.000101195,5.15679E-05,185897.4821,1.0765,1.034,3.355,18.81185689,8.390525161,0.660722618,28.47164056,2.76,0.0559,6.195095,0.03107297,15.05891089,.,0.555867084,Include,12.33333333,1.083333333,11.66666667,1.116666667,38.77354991,0.054166667,0.113762672,36.67768237,0.055833333,0.114337581,scope at 20x in Holsinger lab
Aug_20_2016,Cederberg,PRRE,Cederberg,7,mon,Adult,7,.,43,6.142857143,45,31,1095.630438,29,Total,29,9155.2,0.91552,63,0.544490615,0.344256449,0.000109228,3.76023E-05,169853.7496,0.897,0.9015,2.9,18.55271469,3.931840506,0.261518118,70.94236847,3.21,0.047933333,4.867985,0.029067468,11.86882013,.,0.606414497,Include,12.66666667,1.083333333,11,1.166666667,39.82148371,0.054166667,0.116837339,34.5818148,0.058333333,0.117674231,scope at 20x in Holsinger lab
Aug_20_2016,Cederberg,PRRE,Cederberg,8,mon,Adult,10,.,55,5.5,59,52,2409.601565,29,Total,29,10427.91,1.042791,66,0.56460773,0.395556433,9.58965E-05,3.79325E-05,177121.5649,1.3105,1.1415,3.89,16.98533271,3.572651485,0.234448204,72.44812466,3.2,0.048866667,8.49508,0.032960255,7.803021414,.,0.674493618,Include,11.33333333,1.1,14.33333333,1,35.62974857,0.055,0.107779989,45.0611526,0.05,0.112652882,scope at 20x in Holsinger lab
Aug_20_2016,Cederberg,PRRE,Cederberg,9,mon,Adult,8,.,67,8.375,69,60,3251.548396,67,Total,67,13025.18,1.302518,98,0.596176284,0.408587685,7.68601E-05,3.14041E-05,208179.1196,1.126,0.9905,4.475,16.00067623,5.003946395,0.554890804,28.83572068,2.94,0.0427,7.54636,0.033526097,12.12184042,.,0.785154496,Include,13,1.1,12,0.966666667,40.86941749,0.055,0.123629988,37.72561614,0.048333333,0.088131231,scope at 20x in Holsinger lab
Aug_20_2016,Cederberg,PRRE,Cederberg,10,mon,Adult,8,.,46,5.75,67,71,3736.139063,56,Total,56,13017.14,1.301714,98,0.551158426,.,7.69045E-05,.,136552.2364,1.1425,1.0055,4.645,10.50148011,4.307095082,0.531667614,19.75196501,3.55,0.046133333,6.00905,0.032617469,11.83357807,.,0.707026067,Include,12,1.066666667,11.16666667,1.05,37.72561614,0.053333333,0.107308419,35.1057817,0.0525,0.096760311,scope at 20x in Holsinger lab
Aug_20_2016,Cederberg,PRRE,Cederberg,11,mon,Adult,7,.,52,7.428571429,46,36,1300.619359,31,Total,31,8921.49,0.892149,52,0.648232908,0.20224247,0.000112089,2.26691E-05,135133.4145,1.087,0.85,3.35,15.14696161,3.93696919,0.252304194,60.0345217,2.33,0.043366667,7.4797,0.029680335,11.84764123,.,0.684404338,Include,13.33333333,1.066666667,13,1.166666667,41.91735126,0.053333333,0.119231577,40.86941749,0.058333333,0.139069546,scope at 20x in Holsinger lab
Aug_20_2016,Cederberg,PRRE,Cederberg,12,mon,Adult,8,.,49,6.125,46,31,1119.977781,55,Total,55,10911.04,1.091104,66,0.540081784,0.063654045,9.17729E-05,5.84172E-06,125780.5363,1.095,0.977,3.735,11.5432506,4.206581956,0.527487828,21.88344448,3.68,0.047066667,5.401145,0.030456505,9.167784513,.,0.647092878,Exclude,11.33333333,1.216666667,11.33333333,1.216666667,35.62974857,0.060833333,0.131854813,35.62974857,0.060833333,0.131854813,scope at 20x in Holsinger lab
Aug_20_2016,Cederberg,PRRE,Cederberg,13,mon,Adult,7,.,52,7.428571429,50,39,1531.526419,50,Total,50,10265.11,1.026511,85,0.590378731,0.3656535,9.74174E-05,3.5621E-05,154702.609,1,0.9055,4.4,15.07072235,5.638198128,0.604010193,24.951106,3.36,0.03915,5.31347,0.031617756,11.42488628,.,0.807605517,Include,9.333333333,1.25,9.5,1.25,29.34214589,0.0625,0.114617757,29.86611278,0.0625,0.116664503,scope at 20x in Holsinger lab
Aug_20_2016,Cederberg,PRRE,Cederberg,14,mon,Adult,8,.,51,6.375,49,49,1885.74099,56,Total,56,12307.55,1.230755,108,0.618090434,0.143622695,8.12509E-05,1.16695E-05,148443.1423,1.0745,1.008,4.38,12.06114231,4.675345952,0.509915134,23.65323464,3.65,0.050983333,5.667355,0.030966827,11.99475738,.,0.607391184,Include,11,1.1,11,1.075,34.5818148,0.055,0.10460999,34.5818148,0.05375,0.099909024,scope at 20x in Holsinger lab
Aug_20_2016,Cederberg,PRRE,Cederberg,15,mon,Adult,7,.,47,6.714285714,47,49,1808.77197,26,Total,26,13509.6,1.35096,82,0.636722454,0.266123052,7.41169E-05,1.97242E-05,177678.9525,0.671,0.559,3.875,13.16902171,4.767078031,0.560607632,23.49062153,3.04,0.0484,6.646425,0.032799588,12.58481161,.,0.677677438,Include,11.16666667,1.133333333,13.5,1.066666667,35.1057817,0.056666667,0.112728566,42.44131816,0.053333333,0.120721972,scope at 20x in Holsinger lab
Aug_20_2016,Cederberg,PRRE,Cederberg,16,mon,Adult,9,.,48,5.333333333,51,61,2443.373686,45,Total,45,12164.83,1.216483,89,0.515565388,0.917406867,8.22042E-05,7.54147E-05,154084.8883,0.9115,0.934,3.81,12.66642684,5.711022226,0.91489052,13.84474597,3.85,0.051583333,6.372675,0.031227075,14.04294503,.,0.605371409,Exclude,15.16666667,0.983333333,13.5,1.166666667,47.68098708,0.049166667,0.115262164,42.44131816,0.058333333,0.144418374,scope at 20x in Holsinger lab
Aug_20_2016,Cederberg,PRRE,Cederberg,17,mon,Adult,7,.,53,7.571428571,52,40,1633.62818,31,Total,31,9085.13,0.908513,55,0.661074131,0.077064856,0.000110248,8.49623E-06,125408.3587,0.911,0.861,3.095,13.82599807,6.145969197,0.968274479,14.27900701,3.47,0.038316667,5.603235,0.030161148,10.39662161,.,0.787154791,Exclude,13.5,0.966666667,12.16666667,0.933333333,42.44131816,0.048333333,0.099147635,38.24958304,0.046666667,0.083299092,scope at 20x in Holsinger lab
Aug_20_2016,Cederberg,PRRE,Cederberg,18,mon,Adult,8,.,54,6.75,50,52,2042.035225,65,Total,65,12917.77,1.291777,82,0.597872048,0.6095479,7.74127E-05,4.71868E-05,140040.9148,1.274,1.29,3.84,10.84095055,4.714788625,0.608797086,17.80716564,4.02,0.044933333,7.622455,0.033453789,15.7211354,.,0.744520532,Include,12.83333333,1,12.83333333,1.083333333,40.34545058,0.05,0.100863626,40.34545058,0.054166667,0.118374673,scope at 20x in Holsinger lab
Aug_20_2016,Cederberg,PRRE,Cederberg,19,mon,Adult,6,.,49,8.166666667,47,52,1919.513111,30,Total,30,10724.68,1.072468,74,0.553808665,0.564734823,9.33629E-05,5.27253E-05,155286.9989,1.0005,1.0445,3.885,14.4980454,6.340505894,0.900049357,16.10805595,3.71,0.04985,6.814155,0.028983784,13.14215951,.,0.58141994,Exclude,15,0.916666667,15.5,0.883333333,47.15702018,0.045833333,0.09906249,48.72892085,0.044166667,0.095055235,scope at 20x in Holsinger lab
Aug_20_2016,Cederberg,PRRE,Cederberg,20,mon,Adult,8,.,58,7.25,63,49,2424.52413,68,Total,68,12500.8,1.25008,68,0.533676501,0.070321563,8.01326E-05,5.63505E-06,178580.9426,1.025,0.774,2.905,14.31015059,6.755310109,1.023461622,13.98210767,,0.047216667,5.67082,0.02900815,12.82280788,.,0.614362509,Exclude,14.83333333,1,13.66666667,0.933333333,46.63305327,0.05,0.116582633,42.96528506,0.046666667,0.093568843,scope at 20x in Holsinger lab
Aug_17_2016,Cederberg,LDSA,Cederberg,1,M,Adult,19,.,80,4.210526316,83,92,5997.300376,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_17_2016,Cederberg,LDSA,Cederberg,2,F,Adult,16,.,59,3.6875,62,52,2532.123679,76_est,Estimate,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_17_2016,Cederberg,LDSA,Cederberg,3,F,Adult,14,.,53,3.785714286,65,29,1480.475538,53_est,Estimate,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_17_2016,Cederberg,LDSA,Cederberg,4,M,Adult,16,.,51,3.1875,59,56,2594.955532,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_17_2016,Cederberg,LDSA,Cederberg,5,M,Adult,15,.,53,3.533333333,90,71,5018.694264,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_17_2016,Cederberg,LDSA,Cederberg,6,F,Adult,11,.,47,4.272727273,53,34,1415.28749,82_est,Estimate,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_17_2016,Cederberg,LDSA,Cederberg,7,F,Adult,13,.,65,5,48,40,1507.964474,109_est,Estimate,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_17_2016,Cederberg,LDSA,Cederberg,8,F,Adult,14,.,52,3.714285714,43,38,1283.340599,43_est,Estimate,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_17_2016,Cederberg,LDSA,Cederberg,9,M,Adult,17,.,49,2.882352941,59,63,2919.324973,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_17_2016,Cederberg,LDSA,Cederberg,10,F,Adult,17,.,56,3.294117647,40,38,1193.805208,87_est,Estimate,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
